Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5971.0928,0.3205,0.1695,0.1510,18.3853,0.1658,0.1605,0.0053,30.9613,12.0980,10.9716,5971.0928,12.4102,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5971.4133,25.2977,25.0525,0.2452,18.2306,23.8561,23.8489,0.0072,42.7388,12.0529,-11.7775,5971.4133,0.6521,35.5453,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5996.7110,0.3262,0.1739,0.1523,16.7890,0.2223,0.1791,0.0432,29.4940,14.2381,13.2448,5996.7110,12.4827,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,5997.0372,25.9696,25.7324,0.2372,16.6851,26.0833,24.8500,1.2333,43.4059,12.0250,-13.9119,5997.0372,0.6375,36.8371,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6023.0068,0.3004,0.1514,0.1490,16.7988,0.2064,0.2048,0.0016,29.4613,11.9329,13.9446,6023.0068,12.4561,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6023.3072,23.7813,23.5123,0.2690,16.7048,24.3883,24.3799,0.0084,41.0938,13.0113,-11.6325,6023.3072,0.0007,35.7953,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6047.0885,0.3286,0.1549,0.1737,17.3118,0.2232,0.2232,0.0000,30.3238,11.5876,10.7700,6047.0885,12.7888,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6047.4171,25.3825,25.0816,0.3009,17.2064,24.3184,24.3063,0.0121,41.5828,12.3808,-11.2590,6047.4171,0.0580,35.3993,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6072.7996,0.3406,0.1789,0.1617,16.1423,0.2337,0.2310,0.0027,28.5811,12.7196,13.0017,6072.7996,12.2051,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6073.1402,23.8859,23.6281,0.2578,16.0354,24.4613,24.4493,0.0120,40.9601,11.9208,-12.3790,6073.1402,0.4634,40.4590,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6097.0261,0.3134,0.1549,0.1585,16.6108,0.2088,0.2072,0.0016,28.9950,12.2562,11.9651,6097.0261,12.1754,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6097.3395,23.0918,22.8413,0.2505,16.5062,24.3606,24.3522,0.0084,40.9378,12.3514,-11.9428,6097.3395,0.0710,NA,NA
SandFall-Win64-Shipping.exe,31024,0x13F96A7D0D0,DXGI,0,512,1,Hardware: Independent Flip,6120.4313,0.3015,0.1521,0.1494,17.7750,0.2652,0.2610,0.0042,30.1974,12.7384,10.7404,6120.4313,12.1572,NA,NA
