Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7576.2023,0.4192,0.1947,0.2245,11.8998,0.0998,0.0982,0.0016,20.7407,8.3391,7.6268,7576.2023,8.7411,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7576.6215,16.8832,16.5824,0.3008,11.5804,17.0791,17.0714,0.0077,28.6606,8.5538,-7.9199,7576.6215,0.0011,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7593.5047,0.4265,0.1913,0.2352,11.7763,0.1065,0.1048,0.0017,20.3312,8.8212,8.3294,7593.5047,8.4484,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7593.9312,17.9292,17.6004,0.3288,11.4563,17.2222,17.2167,0.0055,28.7259,8.6091,-8.3947,7593.9312,0.0474,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7611.8604,0.3614,0.1913,0.1701,10.7493,0.1318,0.1301,0.0017,19.4058,8.7357,9.3201,7611.8604,8.5247,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7612.2218,16.3525,16.1006,0.2519,10.5197,17.2598,17.2484,0.0114,27.7801,8.6594,-8.3743,7612.2218,0.0006,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7628.5743,0.3385,0.1745,0.1640,11.4270,0.1009,0.0991,0.0018,20.0870,8.5459,7.6931,7628.5743,8.5591,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7628.9128,18.1303,17.8447,0.2856,11.1894,17.1043,17.0980,0.0063,28.2944,8.5717,-8.2074,7628.9128,0.0007,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7647.0431,0.3537,0.1683,0.1854,10.1634,0.0997,0.0981,0.0016,18.7358,8.4526,9.5586,7647.0431,8.4727,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7647.3968,17.8798,17.5975,0.2823,9.9094,16.9246,16.9176,0.0070,26.8347,8.5410,-8.0989,7647.3968,0.0007,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7665.2766,0.6006,0.2793,0.3213,8.9542,0.1210,0.1194,0.0016,17.4959,8.6516,9.3388,7665.2766,8.4207,NA,NA
SandFall-Win64-Shipping.exe,19588,0x2EC4BC3AB90,DXGI,0,512,1,Hardware: Independent Flip,7665.8772,15.1099,14.7078,0.4021,8.4746,17.0416,17.0304,0.0112,25.5469,8.4735,-8.0510,7665.8772,0.0307,NA,NA
