Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7925.3723,0.3202,0.1652,0.1550,236.1805,0.2121,0.2085,0.0036,271.6841,4.7667,33.9852,7925.3723,35.2915,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,7925.6925,233.9947,233.7278,0.2669,236.0724,40.0572,40.0497,0.0075,276.1306,35.1416,-4.4465,7925.6925,0.0010,284.4966,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8159.6872,0.3379,0.1803,0.1576,42.1349,0.1649,0.1617,0.0032,77.2775,6.6410,198.8531,8159.6872,34.9777,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8160.0251,40.0495,39.7902,0.2593,41.9619,41.6177,41.5952,0.0225,83.5806,36.4998,-6.3031,8160.0251,0.0010,61.9921,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8200.0746,0.3306,0.1665,0.1641,43.5301,0.1159,0.1136,0.0023,80.0309,2.1070,3.5497,8200.0746,36.3849,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8200.4052,41.3906,41.1248,0.2658,43.3154,38.4909,38.4876,0.0033,81.8073,35.1554,-1.7764,8200.4052,0.0010,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8241.7958,0.3241,0.1694,0.1547,40.4157,0.1581,0.1556,0.0025,75.5721,51.3297,6.2352,8241.7958,34.9983,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8242.1199,52.7793,52.4836,0.2957,40.2497,86.3269,86.3207,0.0062,126.5777,49.9563,-51.0056,8242.1199,0.0011,120.1172,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8294.8992,0.3123,0.1590,0.1533,73.7973,0.1101,0.1080,0.0021,123.7547,0.0454,2.8230,8294.8992,49.8473,NA,NA
SandFall-Win64-Shipping.exe,27068,0x1FE3BB43140,DXGI,0,512,1,Hardware: Independent Flip,8295.2115,71.6257,71.3499,0.2758,73.5951,38.0196,38.0120,0.0076,123.4878,23.5379,0.2669,8295.2115,11.8731,99.1119,NA
