Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14518.6911,NA,9.39370000000000,9.48860000000000,19.91680000000000,29.25720000000000,29.3022,14516.3131,22.2948,2.3780,19.9168,22.1422,9.4930,4.9690,4.5240,-0.1008,14516.3131,NA,33.8624,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14541.3481,NA,22.65700000000000,22.35290000000000,6.73750000000000,28.93520000000000,28.9981,14538.6079,9.4777,2.7402,6.7375,9.3404,22.3350,4.8122,17.5228,-0.0581,14538.6079,NA,30.2118,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14550.8253,NA,9.47720000000000,9.36080000000000,19.62160000000000,28.83510000000000,28.8817,14548.0856,22.3613,2.7397,19.6216,22.1977,9.3771,4.8247,4.5524,0.1169,14548.0856,NA,32.5752,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14573.1499,NA,22.32460000000000,22.42420000000000,6.67070000000000,28.93690000000000,28.9813,14570.4469,9.3737,2.7030,6.6707,9.2135,22.4264,4.9236,17.5028,-0.0629,14570.4469,NA,36.0040,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14582.3777,NA,9.22780000000000,9.56090000000000,19.84700000000000,29.24950000000000,29.3144,14579.8206,22.4041,2.5571,19.8470,22.2662,9.5404,4.9028,4.6376,-0.1872,14579.8206,NA,35.5613,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14604.6200,NA,22.24230000000000,22.27620000000000,7.17150000000000,29.28640000000000,29.3483,14602.2247,9.5668,2.3953,7.1715,9.4025,22.2792,4.8436,17.4356,0.1279,14602.2247,NA,29.7998,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14614.4288,NA,9.80880000000000,9.35680000000000,19.63530000000000,28.84640000000000,28.8963,14611.7915,22.2726,2.6373,19.6353,22.1149,9.3688,4.8337,4.5351,0.2100,14611.7915,NA,30.1906,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14636.8122,NA,22.38340000000000,22.33040000000000,6.60620000000000,28.79890000000000,28.8433,14634.0641,9.3543,2.7481,6.6062,9.2111,22.3359,4.8838,17.4521,-0.0578,14634.0641,NA,32.5265,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14645.8616,NA,9.04940000000000,9.41350000000000,19.88770000000000,29.15930000000000,29.2074,14643.4184,22.3309,2.4432,19.8877,22.1927,9.4098,4.8798,4.5300,-0.0592,14643.4184,NA,30.9294,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14668.0985,NA,22.23690000000000,22.24220000000000,7.07210000000000,29.16440000000000,29.2127,14665.7493,9.4213,2.3492,7.0721,9.2716,22.2420,4.8764,17.3656,0.0887,14665.7493,NA,34.1847,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14677.4595,NA,9.36100000000000,9.44960000000000,19.94870000000000,29.26120000000000,29.3013,14675.1706,22.2376,2.2889,19.9487,22.0923,9.4578,4.8655,4.5923,-0.0283,14675.1706,NA,31.6200,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14699.9526,NA,22.49310000000000,22.39130000000000,6.90310000000000,29.15160000000000,29.1995,14697.4082,9.4475,2.5444,6.9031,9.3125,22.3835,4.8786,17.5049,-0.1537,14697.4082,NA,31.0198,NA
BioshockHD.exe,18704,0xB251BA8,DXGI,0,0,1,Hardware Composed: Independent Flip,14709.4963,NA,9.54370000000000,9.39360000000000,19.77840000000000,29.03660000000000,29.0494,14706.8557,22.4190,2.6406,19.7784,22.2485,9.4287,4.9493,4.4794,0.0539,14706.8557,NA,30.4134,NA
