Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29092.4512,0.5768,0.4118,0.1650,21.4380,1.3399,1.3399,0.0000,30.5753,9.0961,11.7157,29092.4512,7.7974,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29093.0280,0.3182,0.1582,0.1600,22.2011,0.1257,0.1236,0.0021,39.0946,7.0034,-8.5193,29093.0280,16.7678,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29093.3462,26.0720,25.7892,0.2828,22.0086,23.7701,23.7571,0.0130,45.7798,9.1983,-6.6852,29093.3462,0.0011,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29119.4182,0.6039,0.4290,0.1749,19.7067,1.3792,1.3792,0.0000,28.9061,9.3971,16.8737,29119.4182,7.8202,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29120.0221,0.3046,0.1576,0.1470,20.4820,0.0891,0.0871,0.0020,37.6993,6.3210,-8.7932,29120.0221,17.1282,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29120.3267,28.0100,27.7449,0.2651,20.2665,23.4482,23.4379,0.0103,43.7157,9.3522,-6.0164,29120.3267,0.0010,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29148.3367,0.6172,0.4366,0.1806,15.7047,1.3458,1.3458,0.0000,25.0579,9.3279,18.6578,29148.3367,8.0074,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29148.9539,0.3417,0.1770,0.1647,16.4333,0.1041,0.1014,0.0027,33.7686,7.1968,-8.7107,29148.9539,17.2312,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29149.2956,26.2270,25.8886,0.3384,16.1957,24.4268,23.4348,0.9920,40.6237,9.1705,-6.8551,29149.2956,0.0012,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29175.5226,0.6108,0.4496,0.1612,14.3955,1.2632,1.2632,0.0000,23.5672,9.1558,17.0565,29175.5226,7.9085,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29176.1334,0.3731,0.2209,0.1522,15.0479,0.1257,0.1195,0.0062,32.1122,8.4258,-8.5450,29176.1334,16.9386,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29176.5065,25.7807,25.5408,0.2399,14.8005,25.3635,24.0621,1.3014,40.1649,9.0509,-8.0527,29176.5065,0.0009,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29202.2872,0.5855,0.4140,0.1715,14.3833,1.5646,1.5646,0.0000,23.4351,9.0235,16.7298,29202.2872,7.4872,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29202.8727,0.3257,0.1630,0.1627,15.3624,0.1181,0.1124,0.0057,31.8731,8.6277,-8.4380,29202.8727,16.3926,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29203.1984,25.9049,25.6583,0.2466,15.1548,25.0195,23.3922,1.6273,40.1751,9.1126,-8.3020,29203.1984,0.0008,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29229.1033,0.5948,0.4173,0.1775,14.2694,1.5876,1.5876,0.0000,23.3828,8.7444,16.7923,29229.1033,7.5258,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29229.6981,0.3214,0.1601,0.1613,15.2622,0.1199,0.0876,0.0323,31.5324,8.5739,-8.1496,29229.6981,16.1503,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29230.0195,25.5724,25.3154,0.2570,15.0607,24.7234,23.3018,1.4216,39.7849,8.8640,-8.2525,29230.0195,0.0008,NA,NA
SandFall-Win64-Shipping.exe,14000,0x22C9FBDC440,DXGI,0,512,1,Hardware: Independent Flip,29255.5919,0.5934,0.4213,0.1721,14.2117,1.6166,1.6166,0.0000,23.0765,8.7663,16.7084,29255.5919,7.2482,NA,NA
